,Longitude,Latitude,Code,Metro,Cluster,Region
3210,0,0,REL,REL,20,T
3211,0,0,RES,RES,20,T
3212,0,0,REY,REY,20,T
3213,0,0,REZ,REZ,20,T
3214,0,0,RGA,RGA,20,T
3215,0,0,RGL,RGL,20,T
3216,0,0,RHD,RHD,20,T
3217,0,0,RIA,RIA,20,T
3218,0,0,RIB,RIB,20,T
3219,0,0,RIG,RIG,20,T
3220,0,0,RIJ,RIJ,20,T
3221,0,0,RIM,RIM,20,T
3222,0,0,RIO,RIO,20,T
3223,0,0,RLO,RLO,20,T
3224,0,0,RON,RON,20,T
3225,0,0,ROO,ROO,20,T
3226,0,0,ROS,ROS,20,T
3227,0,0,ROY,ROY,20,T
3228,0,0,RPU,CIZ,20,T
3229,0,0,RRJ,RIO,20,T
3230,0,0,RRN,RRN,20,T
3231,0,0,RSA,RSA,20,T
3232,0,0,RSG,RSG,20,T
3233,0,0,RTE,SAO,20,T
3234,0,0,RVD,RVD,20,T
3235,0,0,RVE,RVE,20,T
3236,0,0,RVY,RVY,20,T
3237,0,0,RWS,RWS,20,T
3238,0,0,RYO,RYO,20,T
3239,0,0,RZA,RZA,20,T
3240,0,0,SAO,SAO,20,T
3241,0,0,SBB,SBB,20,T
3242,0,0,SBJ,SBJ,20,T
3243,0,0,SBL,SBL,20,T
3244,0,0,SCA,SCA,20,T
3245,0,0,SCI,SCI,20,T
3246,0,0,SCL,SCL,20,T
3247,0,0,SCY,SCY,20,T
3248,0,0,SDC,SDC,20,T
3249,0,0,SDE,SDE,20,T
3250,0,0,SDU,RIO,20,T
3251,0,0,SET,SET,20,T
3252,0,0,SFD,SFD,20,T
3253,0,0,SFK,SFK,20,T
3254,0,0,SFN,SFN,20,T
3255,0,0,SFV,SFV,20,T
3256,0,0,SFX,SFX,20,T
3257,0,0,SGV,SGV,20,T
3258,0,0,SJA,SJA,20,T
3259,0,0,SJB,SJB,20,T
3260,0,0,SJE,SJE,20,T
3261,0,0,SJG,SJG,20,T
3262,0,0,SJH,SJH,20,T
3263,0,0,SJK,SJK,20,T
3264,0,0,SJL,SJL,20,T
3265,0,0,SJP,SJP,20,T
3266,0,0,SJR,SJR,20,T
3267,0,0,SJS,SJS,20,T
3268,0,0,SJV,SJV,20,T
3269,0,0,SKM,SKM,20,T
3270,0,0,SLA,SLA,20,T
3271,0,0,SLZ,SLZ,20,T
3272,0,0,SMB,SMB,20,T
3273,0,0,SMC,SMC,20,T
3274,0,0,SMG,SMG,20,T
3275,0,0,SMR,SMR,20,T
3276,0,0,SMT,SMT,20,T
3277,0,0,SMZ,SMZ,20,T
3278,0,0,SNC,SNC,20,T
3279,0,0,SNF,SNF,20,T
3280,0,0,SNG,SNG,20,T
3281,0,0,SNM,SNM,20,T
3282,0,0,SNT,SNT,20,T
3283,0,0,SNV,SNV,20,T
3284,0,0,SNZ,RIO,20,T
3285,0,0,SOD,SOD,20,T
3286,0,0,SOH,SOH,20,T
3287,0,0,SOM,SOM,20,T
3288,0,0,SOX,SOX,20,T
3289,0,0,SQB,SQB,20,T
3290,0,0,SQE,SQE,20,T
3291,0,0,SQF,SQF,20,T
3292,0,0,SQM,SQM,20,T
3293,0,0,SQU,SQU,20,T
3294,0,0,SQX,SQX,20,T
3295,0,0,SQY,SQY,20,T
3296,0,0,SRA,SRA,20,T
3297,0,0,SRB,SRB,20,T
3298,0,0,SRD,SRD,20,T
3299,0,0,SRE,SRE,20,T
3300,0,0,SRJ,SRJ,20,T
3301,0,0,SRO,SRO,20,T
3302,0,0,SRS,SRS,20,T
3303,0,0,SRZ,SRZ,20,T
3304,0,0,SSA,SSA,20,T
3305,0,0,SSD,SSD,20,T
3306,0,0,SSL,SSL,20,T
3307,0,0,SSO,SSO,20,T
3308,0,0,SST,SST,20,T
3309,0,0,SSZ,SSZ,20,T
3310,0,0,STB,STB,20,T
3311,0,0,STD,STD,20,T
3312,0,0,STM,STM,20,T
3313,0,0,STY,STY,20,T
3314,0,0,STZ,STZ,20,T
3315,0,0,SUQ,SUQ,20,T
3316,0,0,SVI,SVI,20,T
3317,0,0,SVV,SVV,20,T
3318,0,0,SVZ,SVZ,20,T
3319,0,0,SWM,SWM,20,T
3320,0,0,SXO,SXO,20,T
3321,0,0,SXX,SXX,20,T
3322,0,0,SYC,SYC,20,T
3323,0,0,SZQ,SZQ,20,T
3324,0,0,TAU,TAU,20,T
3325,0,0,TAW,TAW,20,T
3326,0,0,TBD,TBD,20,T
3327,0,0,TBP,TBP,20,T
3328,0,0,TBT,TBT,20,T
3329,0,0,TCD,TCD,20,T
3330,0,0,TCO,TCO,20,T
3331,0,0,TCQ,TCQ,20,T
3332,0,0,TDA,TDA,20,T
3333,0,0,TDD,TDD,20,T
3334,0,0,TDL,TDL,20,T
3335,0,0,TDP,TDP,20,T
3336,0,0,TEC,TEC,20,T
3337,0,0,TFF,TFF,20,T
3338,0,0,TFL,TFL,20,T
3339,0,0,TGI,TGI,20,T
3340,0,0,TGQ,TGQ,20,T
3341,0,0,THE,THE,20,T
3342,0,0,TIB,TIB,20,T
3343,0,0,TJA,TJA,20,T
3344,0,0,TJL,TJL,20,T
3345,0,0,TLU,TLU,20,T
3346,0,0,TLX,TLX,20,T
3347,0,0,TLZ,TLZ,20,T
3348,0,0,TME,TME,20,T
3349,0,0,TMO,TMO,20,T
3350,0,0,TMT,TMT,20,T
3351,0,0,TNW,TNW,20,T
3352,0,0,TOQ,TOQ,20,T
3353,0,0,TOT,TOT,20,T
3354,0,0,TOW,TOW,20,T
3355,0,0,TPC,TPC,20,T
3356,0,0,TPN,TPN,20,T
3357,0,0,TPP,TPP,20,T
3358,0,0,TQS,TQS,20,T
3359,0,0,TRB,TRB,20,T
3360,0,0,TRQ,TRQ,20,T
3361,0,0,TRU,TRU,20,T
3362,0,0,TSC,TSC,20,T
3363,0,0,TSQ,TSQ,20,T
3364,0,0,TTC,TTC,20,T
3365,0,0,TTG,TTG,20,T
3366,0,0,TTM,TTM,20,T
3367,0,0,TUA,TUA,20,T
3368,0,0,TUC,TUC,20,T
3369,0,0,TUR,TUR,20,T
3370,0,0,TUV,TUV,20,T
3371,0,0,TUZ,TUZ,20,T
3372,0,0,TXF,TXF,20,T
3373,0,0,TYL,TYL,20,T
3374,0,0,TYT,TYT,20,T
3375,0,0,UAQ,UAQ,20,T
3376,0,0,UBA,UBA,20,T
3377,0,0,UBT,UBT,20,T
3378,0,0,UDI,UDI,20,T
3379,0,0,UIB,UIB,20,T
3380,0,0,UIO,UIO,20,T
3381,0,0,ULA,ULA,20,T
3382,0,0,ULC,SCL,20,T
3383,0,0,ULQ,ULQ,20,T
3384,0,0,ULS,ULS,20,T
3385,0,0,UMI,UMI,20,T
3386,0,0,UMU,UMU,20,T
3387,0,0,UNA,UNA,20,T
3388,0,0,UNC,UNC,20,T
3389,0,0,URB,URB,20,T
3390,0,0,URG,URG,20,T
3391,0,0,URI,URI,20,T
3392,0,0,URM,URM,20,T
3393,0,0,URR,URR,20,T
3394,0,0,USH,USH,20,T
3395,0,0,USI,USI,20,T
3396,0,0,UVI,UVI,20,T
3397,0,0,UYU,UYU,20,T
3398,0,0,UZU,UZU,20,T
3399,0,0,VAB,VAB,20,T
3400,0,0,VAG,VAG,20,T
3401,0,0,VAH,VAH,20,T
3402,0,0,VAL,VAL,20,T
3403,0,0,VAP,VAP,20,T
3404,0,0,VCC,VCC,20,T
3405,0,0,VCF,VCF,20,T
3406,0,0,VCH,VCH,20,T
3407,0,0,VCP,SAO,20,T
3408,0,0,VCR,VCR,20,T
3409,0,0,VDC,VDC,20,T
3410,0,0,VDM,VDM,20,T
3411,0,0,VDP,VDP,20,T
3412,0,0,VDR,VDR,20,T
3413,0,0,VDT,MVD,20,T
3414,0,0,VEG,VEG,20,T
3415,0,0,VGS,VGS,20,T
3416,0,0,VGZ,VGZ,20,T
3417,0,0,VIA,VIA,20,T
3418,0,0,VIG,VIG,20,T
3419,0,0,VIX,VIX,20,T
3420,0,0,VLG,VLG,20,T
3421,0,0,VLM,VLM,20,T
3422,0,0,VLN,VLN,20,T
3423,0,0,VLP,VLP,20,T
3424,0,0,VLR,VLR,20,T
3425,0,0,VLV,VLV,20,T
3426,0,0,VME,VME,20,T
3427,0,0,VMI,VMI,20,T
3428,0,0,VOT,VOT,20,T
3429,0,0,VRZ,QLW,20,T
3430,0,0,VUP,VUP,20,T
3431,0,0,VVC,VVC,20,T
3432,0,0,VVI,SRZ,20,T
3433,0,0,VVN,VVN,20,T
3434,0,0,WAP,WAP,20,T
3435,0,0,WCA,WCA,20,T
3436,0,0,WCH,WCH,20,T
3437,0,0,WGL,WGL,20,T
3438,0,0,WOK,WOK,20,T
3439,0,0,WPA,WPA,20,T
3440,0,0,WPR,WPR,20,T
3441,0,0,WPU,WPU,20,T
3442,0,0,WSE,WSE,20,T
3443,0,0,WSO,WSO,20,T
3444,0,0,XAP,XAP,20,T
3445,0,0,XAU,XAU,20,T
3446,0,0,XGO,XGO,20,T
3447,0,0,XHR,XHR,20,T
3448,0,0,XIG,XIG,20,T
3449,0,0,XIS,XIS,20,T
3450,0,0,XMS,XMS,20,T
3451,0,0,XMV,XMV,20,T
3452,0,0,XMX,XMX,20,T
3453,0,0,XOE,XOE,20,T
3454,0,0,XOS,XOS,20,T
3455,0,0,XPD,XPD,20,T
3456,0,0,XRB,XRB,20,T
3457,0,0,YAI,YAI,20,T
3458,0,0,YMS,YMS,20,T
3459,0,0,ZAI,ZAI,20,T
3460,0,0,ZAL,ZAL,20,T
3461,0,0,ZBW,ZBW,20,T
3462,0,0,ZCO,ZCO,20,T
3463,0,0,ZCQ,ZCQ,20,T
3464,0,0,ZFU,ZFU,20,T
3465,0,0,ZHX,ZHX,20,T
3466,0,0,ZIC,ZIC,20,T
3467,0,0,ZLR,ZLR,20,T
3468,0,0,ZMD,ZMD,20,T
3469,0,0,ZMN,ZMN,20,T
3470,0,0,ZOS,ZOS,20,T
3471,0,0,ZPC,ZPC,20,T
3472,0,0,ZTP,ZTP,20,T
3473,0,0,ZUD,ZUD,20,T
3474,0,0,ZVC,ZVC,20,T
3475,0,0,ACA,ACA,21,U
3476,0,0,ACN,ACN,21,U
3477,0,0,AGU,AGU,21,U
3478,0,0,AJS,AJS,21,U
3479,0,0,AZG,AZG,21,U
3480,0,0,AZP,MEX,21,U
3481,0,0,BHL,BHL,21,U
3482,0,0,BJX,BJX,21,U
3483,0,0,CEN,CEN,21,U
3484,0,0,CJS,CJS,21,U
3485,0,0,CJT,CJT,21,U
3486,0,0,CLQ,CLQ,21,U
3487,0,0,CME,CME,21,U
3488,0,0,CNA,CNA,21,U
3489,0,0,CPE,CPE,21,U
3490,0,0,CTM,CTM,21,U
3491,0,0,CUA,CUA,21,U
3492,0,0,CUL,CUL,21,U
3493,0,0,CUU,CUU,21,U
3494,0,0,CVJ,CVJ,21,U
3495,0,0,CVM,CVM,21,U
3496,0,0,CYW,CYW,21,U
3497,0,0,CZA,CZA,21,U
3498,0,0,CZM,CZM,16,P
3499,0,0,DGO,DGO,21,U
3500,0,0,ESE,ESE,21,U
3501,0,0,GDL,GDL,21,U
3502,0,0,GUB,GUB,21,U
3503,0,0,GYM,GYM,21,U
3504,0,0,HMO,HMO,21,U
3505,0,0,HUX,HUX,21,U
3506,0,0,ISJ,ISJ,21,U
3507,0,0,IZT,IZT,21,U
3508,0,0,JAL,JAL,21,U
3509,0,0,LAP,LAP,21,U
3510,0,0,LMM,LMM,21,U
3511,0,0,LOM,LOM,21,U
3512,0,0,LOV,LOV,21,U
3513,0,0,LTO,LTO,21,U
3514,0,0,LZC,LZC,21,U
3515,0,0,MAM,MAM,21,U
3516,0,0,MEX,MEX,21,U
3517,0,0,MID,MID,21,U
3518,0,0,MLM,MLM,21,U
3519,0,0,MMC,MMC,21,U
3520,0,0,MTT,MTT,21,U
3521,0,0,MTY,MTY,21,U
3522,0,0,MUG,MUG,21,U
3523,0,0,MXL,MXL,21,U
3524,0,0,MZT,MZT,21,U
3525,0,0,NCG,NCG,21,U
3526,0,0,NLD,NLD,21,U
3527,0,0,NLU,MEX,21,U
3528,0,0,NOG,NOG,21,U
3529,0,0,NTR,MTY,21,U
3530,0,0,OAX,OAX,21,U
3531,0,0,PAZ,PAZ,21,U
3532,0,0,PBC,PBC,21,U
3533,0,0,PCM,PCM,21,U
3534,0,0,PCO,PCO,21,U
3535,0,0,PCV,PCV,21,U
3536,0,0,PDS,PDS,21,U
3537,0,0,PJZ,PJZ,21,U
3538,0,0,PNO,PNO,21,U
3539,0,0,PPE,PPE,21,U
3540,0,0,PQM,PQM,21,U
3541,0,0,PUH,PUH,21,U
3542,0,0,PXM,PXM,21,U
3543,0,0,QRO,QRO,21,U
3544,0,0,QTZ,QTZ,21,U
3545,0,0,REX,REX,21,U
3546,0,0,SCX,SCX,21,U
3547,0,0,SFH,SFH,21,U
3548,0,0,SGM,SGM,21,U
3549,0,0,SLP,SLP,21,U
3550,0,0,SLW,SLW,21,U
3551,0,0,SNQ,SNQ,21,U
3552,0,0,SRL,SRL,21,U
3553,0,0,SZT,SZT,21,U
3554,0,0,TAM,TAM,21,U
3555,0,0,TAP,TAP,21,U
3556,0,0,TCN,TCN,21,U
3557,0,0,TGZ,TGZ,21,U
3558,0,0,TIJ,TIJ,21,U
3559,0,0,TLC,TLC,21,U
3560,0,0,TPQ,TPQ,21,U
3561,0,0,TRC,TRC,21,U
3562,0,0,TSL,TSL,21,U
3563,0,0,TUY,TUY,21,U
3564,0,0,TZM,TZM,21,U
3565,0,0,UAC,UAC,21,U
3566,0,0,UPN,UPN,21,U
3567,0,0,VER,VER,21,U
3568,0,0,VIB,VIB,21,U
3569,0,0,VSA,VSA,21,U
3570,0,0,XAL,XAL,21,U
3571,0,0,ZCL,ZCL,21,U
3572,0,0,ZIH,ZIH,21,U
3573,0,0,ZLO,ZLO,21,U
3574,0,0,ZMM,ZMM,21,U
3575,0,0,AKV,AKV,22,V
3576,0,0,BQC,BQC,22,V
3577,0,0,CFM,CFM,22,V
3578,0,0,CFQ,CFQ,22,V
3579,0,0,CJH,CJH,22,V
3580,0,0,CXH,YVR,22,V
3581,0,0,DAS,DAS,22,V
3582,0,0,DCP,DCP,22,V
3583,0,0,DGF,DGF,22,V
3584,0,0,DHO,DHO,22,V
3585,0,0,DKL,DKL,22,V
3586,0,0,DUQ,DUQ,22,V
3587,0,0,DVK,DVK,22,V
3588,0,0,GHK,GHK,22,V
3589,0,0,GSL,GSL,22,V
3590,0,0,HZP,HZP,22,V
3591,0,0,ILF,ILF,22,V
3592,0,0,IUM,IUM,22,V
3593,0,0,JHL,JHL,22,V
3594,0,0,JOJ,UZM,22,V
3595,0,0,KES,KES,22,V
3596,0,0,KEW,KEW,22,V
3597,0,0,KFM,CFM,22,V
3598,0,0,KIF,KIF,22,V
3599,0,0,KNV,KNV,22,V
3600,0,0,KNY,KNY,22,V
3601,0,0,LAK,LAK,22,V
3602,0,0,LRQ,LRQ,22,V
3603,0,0,MSA,MSA,22,V
3604,0,0,NML,YMM,22,V
3605,0,0,NWP,NWP,22,V
3606,0,0,PFM,PFM,22,V
3607,0,0,PIW,PIW,22,V
3608,0,0,QBC,QBC,22,V
3609,0,0,QQV,QQV,22,V
3610,0,0,QWA,YOO,22,V
3611,0,0,QZP,QZP,22,V
3612,0,0,RQS,RQS,22,V
3613,0,0,SSQ,SSQ,22,V
3614,0,0,SUR,SUR,22,V
3615,0,0,SYF,SYF,22,V
3616,0,0,TIL,TIL,22,V
3617,0,0,TNS,TNS,22,V
3618,0,0,TUX,TUX,22,V
3619,0,0,UZM,UZM,22,V
3620,0,0,VZX,VZX,22,V
3621,0,0,WNN,WNN,22,V
3622,0,0,WPC,WPC,22,V
3623,0,0,WPL,ZEL,22,V
3624,0,0,XAD,YYQ,22,V
3625,0,0,XAW,XAW,22,V
3626,0,0,XAX,YMQ,22,V
3627,0,0,XAZ,XAZ,22,V
3628,0,0,XBB,XBB,22,V
3629,0,0,XBE,XBE,22,V
3630,0,0,XBR,XBR,22,V
3631,0,0,XCI,XCI,22,V
3632,0,0,XCL,XCL,22,V
3633,0,0,XCM,XCM,22,V
3634,0,0,XDD,YGP,22,V
3635,0,0,XDG,YHZ,22,V
3636,0,0,XDH,YJA,22,V
3637,0,0,XDL,XDL,22,V
3638,0,0,XDM,XDM,22,V
3639,0,0,XDO,XDO,22,V
3640,0,0,XDP,YQM,22,V
3641,0,0,XDQ,YXU,22,V
3642,0,0,XDS,YOW,22,V
3643,0,0,XDU,XDU,22,V
3644,0,0,XDV,YXS,22,V
3645,0,0,XDW,YPR,22,V
3646,0,0,XDX,YZR,22,V
3647,0,0,XDY,YSB,22,V
3648,0,0,XDZ,YQD,22,V
3649,0,0,XEA,YVR,22,V
3650,0,0,XEC,YQG,22,V
3651,0,0,XEE,XEE,22,V
3652,0,0,XEF,YWG,22,V
3653,0,0,XEG,YGK,22,V
3654,0,0,XEH,XEH,22,V
3655,0,0,XEJ,XEJ,22,V
3656,0,0,XEK,XEK,22,V
3657,0,0,XEL,XEL,22,V
3658,0,0,XEM,XEM,22,V
3659,0,0,XEY,YCH,22,V
3660,0,0,XFC,XFC,22,V
3661,0,0,XFD,XFD,22,V
3662,0,0,XFE,XFE,22,V
3663,0,0,XFG,XFG,22,V
3664,0,0,XFI,XFI,22,V
3665,0,0,XFK,XFK,22,V
3666,0,0,XFL,XFL,22,V
3667,0,0,XFM,XFM,22,V
3668,0,0,XFO,XFO,22,V
3669,0,0,XFQ,XFQ,22,V
3670,0,0,XFS,XFS,22,V
3671,0,0,XFV,XFV,22,V
3672,0,0,XFY,YQB,22,V
3673,0,0,XFZ,YQB,22,V
3674,0,0,XGE,YOW,22,V
3675,0,0,XGJ,XGJ,22,V
3676,0,0,XGK,XGK,22,V
3677,0,0,XGR,XGR,22,V
3678,0,0,XGW,XGW,22,V
3679,0,0,XGY,XGY,22,V
3680,0,0,XHG,YOW,22,V
3681,0,0,XHM,XHM,22,V
3682,0,0,XHS,XHS,22,V
3683,0,0,XIA,XIA,22,V
3684,0,0,XIB,XIB,22,V
3685,0,0,XID,XID,22,V
3686,0,0,XIF,XIF,22,V
3687,0,0,XII,XII,22,V
3688,0,0,XIM,XIM,22,V
3689,0,0,XIO,XIO,22,V
3690,0,0,XIP,XIP,22,V
3691,0,0,XJL,XJL,22,V
3692,0,0,XJQ,XJQ,22,V
3693,0,0,XKO,XKO,22,V
3694,0,0,XKS,XKS,22,V
3695,0,0,XKV,XKV,22,V
3696,0,0,XLB,XLB,22,V
3697,0,0,XLJ,YQB,22,V
3698,0,0,XLK,YQB,22,V
3699,0,0,XLM,YMQ,22,V
3700,0,0,XLP,XLP,22,V
3701,0,0,XLQ,YTO,22,V
3702,0,0,XLV,XLV,22,V
3703,0,0,XLY,XLY,22,V
3704,0,0,XLZ,XLZ,22,V
3705,0,0,XMP,XMP,22,V
3706,0,0,XOK,XOK,22,V
3707,0,0,XON,XON,22,V
3708,0,0,XPH,XPH,22,V
3709,0,0,XPK,XPK,22,V
3710,0,0,XPN,XPN,22,V
3711,0,0,XPP,XPP,22,V
3712,0,0,XPX,XPX,22,V
3713,0,0,XQU,XQU,22,V
3714,0,0,XRP,XRP,22,V
3715,0,0,XRR,XRR,22,V
3716,0,0,XSI,XSI,22,V
3717,0,0,XTL,XTL,22,V
3718,0,0,XTY,XTY,22,V
3719,0,0,XVH,XVH,22,V
3720,0,0,XVV,XVV,22,V
3721,0,0,XZB,XZB,22,V
3722,0,0,XZC,XZC,22,V
3723,0,0,XZK,XZK,22,V
3724,0,0,XZL,YEA,22,V
3725,0,0,XZP,XZP,22,V
3726,0,0,XZR,XZR,22,V
3727,0,0,YAA,YAA,22,V
3728,0,0,YAB,YAB,22,V
3729,0,0,YAC,YAC,22,V
3730,0,0,YAD,YAD,22,V
3731,0,0,YAE,YAE,22,V
3732,0,0,YAF,YAF,22,V
3733,0,0,YAG,YAG,22,V
3734,0,0,YAH,YAH,22,V
3735,0,0,YAJ,YAJ,22,V
3736,0,0,YAL,YAL,22,V
3737,0,0,YAM,YAM,22,V
3738,0,0,YAQ,YAQ,22,V
3739,0,0,YAR,YAR,22,V
3740,0,0,YAT,YAT,22,V
3741,0,0,YAU,YAU,22,V
3742,0,0,YAV,YAV,22,V
3743,0,0,YAW,YHZ,22,V
3744,0,0,YAX,YAX,22,V
3745,0,0,YAY,YAY,22,V
3746,0,0,YAZ,YAZ,22,V
3747,0,0,YBA,YBA,22,V
3748,0,0,YBB,YBB,22,V
3749,0,0,YBC,YBC,22,V
3750,0,0,YBD,YBD,22,V
3751,0,0,YBE,YBE,22,V
3752,0,0,YBF,YBF,22,V
3753,0,0,YBG,YBG,22,V
3754,0,0,YBH,YBH,22,V
3755,0,0,YBI,YBI,22,V
3756,0,0,YBJ,YBJ,22,V
3757,0,0,YBK,YBK,22,V
3758,0,0,YBL,YBL,22,V
3759,0,0,YBM,YBM,22,V
3760,0,0,YBN,YBN,22,V
3761,0,0,YBO,YBO,22,V
3762,0,0,YBQ,YBQ,22,V
3763,0,0,YBR,YBR,22,V
3764,0,0,YBS,YBS,22,V
3765,0,0,YBT,YBT,22,V
3766,0,0,YBV,YBV,22,V
3767,0,0,YBW,YBW,22,V
3768,0,0,YBX,YBX,22,V
3769,0,0,YBY,YBY,22,V
3770,0,0,YBZ,YTO,22,V
3771,0,0,YCA,YCA,22,V
3772,0,0,YCB,YCB,22,V
3773,0,0,YCC,YCC,22,V
3774,0,0,YCD,YCD,22,V
3775,0,0,YCE,YCE,22,V
3776,0,0,YCF,YCF,22,V
3777,0,0,YCG,YCG,22,V
3778,0,0,YCH,YCH,22,V
3779,0,0,YCI,YCI,22,V
3780,0,0,YCJ,YCJ,22,V
3781,0,0,YCK,YCK,22,V
3782,0,0,YCL,YCL,22,V
3783,0,0,YCM,YCM,22,V
3784,0,0,YCN,YCN,22,V
3785,0,0,YCO,YCO,22,V
3786,0,0,YCP,YCP,22,V
3787,0,0,YCQ,YCQ,22,V
3788,0,0,YCR,YCR,22,V
3789,0,0,YCS,YCS,22,V
3790,0,0,YCT,YCT,22,V
3791,0,0,YCV,YCV,22,V
3792,0,0,YCW,YCW,22,V
3793,0,0,YCX,YCX,22,V
3794,0,0,YCY,YCY,22,V
3795,0,0,YCZ,YCZ,22,V
3796,0,0,YDA,YDA,22,V
3797,0,0,YDB,YDB,22,V
3798,0,0,YDC,YDC,22,V
3799,0,0,YDE,YDE,22,V
3800,0,0,YDF,YDF,22,V
3801,0,0,YDG,YDG,22,V
3802,0,0,YDH,YDH,22,V
3803,0,0,YDI,YDI,22,V
3804,0,0,YDJ,YDJ,22,V
3805,0,0,YDK,YDK,22,V
3806,0,0,YDL,YDL,22,V
3807,0,0,YDN,YDN,22,V
3808,0,0,YDO,YDO,22,V
3809,0,0,YDP,YDP,22,V
3810,0,0,YDQ,YDQ,22,V
3811,0,0,YDR,YDR,22,V
3812,0,0,YDS,YRC,22,V
3813,0,0,YDT,YVR,22,V
3814,0,0,YDU,YDU,22,V
3815,0,0,YDV,YDV,22,V
3816,0,0,YDW,YDW,22,V
3817,0,0,YDX,YDX,22,V
3818,0,0,YEA,YEA,22,V
3819,0,0,YEB,YEB,22,V
3820,0,0,YED,YEA,22,V
3821,0,0,YEG,YEA,22,V
3822,0,0,YEK,YEK,22,V
3823,0,0,YEL,YEL,22,V
3824,0,0,YEM,YEM,22,V
3825,0,0,YEN,YEN,22,V
3826,0,0,YEP,YEP,22,V
3827,0,0,YER,YER,22,V
3828,0,0,YET,YET,22,V
3829,0,0,YEU,YEU,22,V
3830,0,0,YEV,YEV,22,V
3831,0,0,YEY,YEY,22,V
3832,0,0,YFA,YFA,22,V
3833,0,0,YFB,YFB,22,V
3834,0,0,YFC,YFC,22,V
3835,0,0,YFE,YFE,22,V
3836,0,0,YFG,YFG,22,V
3837,0,0,YFH,YFH,22,V
3838,0,0,YFI,YFI,22,V
3839,0,0,YFJ,YFJ,22,V
3840,0,0,YFL,YFL,22,V
3841,0,0,YFO,YFO,22,V
3842,0,0,YFR,YFR,22,V
3843,0,0,YFS,YFS,22,V
3844,0,0,YFX,YFX,22,V
3845,0,0,YGB,YGB,22,V
3846,0,0,YGC,YGC,22,V
3847,0,0,YGE,YGE,22,V
3848,0,0,YGG,YGG,22,V
3849,0,0,YGH,YGH,22,V
3850,0,0,YGK,YGK,22,V
3851,0,0,YGL,YGL,22,V
3852,0,0,YGM,YGM,22,V
3853,0,0,YGN,YGN,22,V
3854,0,0,YGO,YGO,22,V
3855,0,0,YGP,YGP,22,V
3856,0,0,YGQ,YGQ,22,V
3857,0,0,YGR,YGR,22,V
3858,0,0,YGS,YGS,22,V
3859,0,0,YGT,YGT,22,V
3860,0,0,YGV,YGV,22,V
3861,0,0,YGW,YGW,22,V
3862,0,0,YGX,YGX,22,V
3863,0,0,YGY,YGY,22,V
3864,0,0,YGZ,YGZ,22,V
3865,0,0,YHA,YHA,22,V
3866,0,0,YHB,YHB,22,V
3867,0,0,YHC,YHC,22,V
3868,0,0,YHD,YHD,22,V
3869,0,0,YHE,YHE,22,V
3870,0,0,YHF,YHF,22,V
3871,0,0,YHG,YHG,22,V
3872,0,0,YHH,YBL,22,V
3873,0,0,YHI,YHI,22,V
3874,0,0,YHK,YHK,22,V
3875,0,0,YHM,YTO,22,V
3876,0,0,YHN,YHN,22,V
3877,0,0,YHO,YHO,22,V
3878,0,0,YHP,YHP,22,V
3879,0,0,YHR,YHR,22,V
3880,0,0,YHS,YHS,22,V
3881,0,0,YHT,YHT,22,V
3882,0,0,YHU,YMQ,22,V
3883,0,0,YHY,YHY,22,V
3884,0,0,YHZ,YHZ,22,V
3885,0,0,YIB,YIB,22,V
3886,0,0,YIF,YIF,22,V
3887,0,0,YIG,YIG,22,V
3888,0,0,YIK,YIK,22,V
3889,0,0,YIO,YIO,22,V
3890,0,0,YIV,YIV,22,V
3891,0,0,YIX,YIX,22,V
3892,0,0,YJA,YJA,22,V
3893,0,0,YJF,YJF,22,V
3894,0,0,YJN,YJN,22,V
3895,0,0,YJO,YJO,22,V
3896,0,0,YJP,YJP,22,V
3897,0,0,YJT,YJT,22,V
3898,0,0,YKA,YKA,22,V
3899,0,0,YKC,YKC,22,V
3900,0,0,YKD,YKD,22,V
3901,0,0,YKE,YKE,22,V
3902,0,0,YKF,YTO,22,V
3903,0,0,YKG,YKG,22,V
3904,0,0,YKI,YKI,22,V
3905,0,0,YKJ,YKJ,22,V
3906,0,0,YKK,YKK,22,V
3907,0,0,YKL,YKL,22,V
3908,0,0,YKQ,YKQ,22,V
3909,0,0,YKT,YKT,22,V
3910,0,0,YKU,YKU,22,V
3911,0,0,YKX,YKX,22,V
3912,0,0,YKY,YKY,22,V
3913,0,0,YKZ,YTO,22,V
3914,0,0,YLA,YLA,22,V
3915,0,0,YLB,YLB,22,V
3916,0,0,YLC,YLC,22,V
3917,0,0,YLD,YLD,22,V
3918,0,0,YLE,YLE,22,V
3919,0,0,YLF,YLF,22,V
3920,0,0,YLH,YLH,22,V
3921,0,0,YLJ,YLJ,22,V
3922,0,0,YLK,YLK,22,V
3923,0,0,YLL,YLL,22,V
3924,0,0,YLM,YLM,22,V
3925,0,0,YLO,YLO,22,V
3926,0,0,YLP,YLP,22,V
3927,0,0,YLQ,YLQ,22,V
3928,0,0,YLR,YLR,22,V
3929,0,0,YLS,YLS,22,V
3930,0,0,YLT,YLT,22,V
3931,0,0,YLW,YLW,22,V
3932,0,0,YLY,YLY,22,V
3933,0,0,YMA,YMA,22,V
3934,0,0,YMB,YMB,22,V
3935,0,0,YMC,YMC,22,V
3936,0,0,YMD,YMD,22,V
3937,0,0,YME,YME,22,V
3938,0,0,YMF,YMF,22,V
